utdate	obsnum	project	object	file_id	msbtitle	obs_sb	subsysnr	subbands	restfreq	molecule	transiti
20210711	1	JCMTCAL	RHya	a20210711_00001_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	1	JCMTCAL	RHya	a20210711_00001_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210711	2	JCMTCAL	RHya	a20210711_00002_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	2	JCMTCAL	RHya	a20210711_00002_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210711	3	JCMTCAL	RHya	a20210711_00003_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	3	JCMTCAL	RHya	a20210711_00003_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210711	6	JCMTCAL	RHya	a20210711_00006_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	6	JCMTCAL	RHya	a20210711_00006_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210711	7	JCMTCAL	RHya	a20210711_00007_01_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	7	JCMTCAL	RHya	a20210711_00007_02_0001.sdf	Aweoweo Point Focus-ZXY Point (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210711	8	JCMTCAL	IRC+10216	a20210711_00008_01_0001.sdf	Aweoweo Point	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	8	JCMTCAL	IRC+10216	a20210711_00008_02_0001.sdf	Aweoweo Point	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210711	9	JCMTCAL	IRC+10216	a20210711_00009_01_0001.sdf	Aweoweo Focus-Z (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	9	JCMTCAL	IRC+10216	a20210711_00009_02_0001.sdf	Aweoweo Focus-Z (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210711	10	JCMTCAL	IRC+10216	a20210711_00010_01_0001.sdf	Aweoweo Focus-Z (7-sample)	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	10	JCMTCAL	IRC+10216	a20210711_00010_02_0001.sdf	Aweoweo Focus-Z (7-sample)	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210711	11	JCMTCAL	IRC+10216	a20210711_00011_01_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB	LSB	1	250MHzx4096	345.7959899	CO	3 - 2
20210711	11	JCMTCAL	IRC+10216	a20210711_00011_02_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB	LSB	2	1000MHzx1024	345.7959899	CO	3 - 2
20210711	11	JCMTCAL	IRC+10216	a20210711_00011_03_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB	USB	3	250MHzx4096	357.7949492703	No Line	No Line
20210711	11	JCMTCAL	IRC+10216	a20210711_00011_04_0001.sdf	IRC+10216 12CO(3-2) 345.796 LSB	USB	4	1000MHzx1024	357.7949492703	No Line	No Line
20210711	12	JCMTCAL	IRC+10216	a20210711_00012_01_0001.sdf	IRC+10216 12CO(3-2) 345.796 USB	USB	1	250MHzx4096	345.7959899	CO	3 - 2
20210711	12	JCMTCAL	IRC+10216	a20210711_00012_02_0001.sdf	IRC+10216 12CO(3-2) 345.796 USB	USB	2	1000MHzx1024	345.7959899	CO	3 - 2
20210711	12	JCMTCAL	IRC+10216	a20210711_00012_03_0001.sdf	IRC+10216 12CO(3-2) 345.796 USB	LSB	3	250MHzx4096	333.7970305297	No Line	No Line
20210711	12	JCMTCAL	IRC+10216	a20210711_00012_04_0001.sdf	IRC+10216 12CO(3-2) 345.796 USB	LSB	4	1000MHzx1024	333.7970305297	No Line	No Line
20210711	13	JCMTCAL	IRC+10216	a20210711_00013_01_0001.sdf	IRC+10216 CO(3-2) 345.796GHz	LSB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	13	JCMTCAL	IRC+10216	a20210711_00013_02_0001.sdf	IRC+10216 CO(3-2) 345.796GHz	USB	2	1000MHzx2048	355.7951227086	No Line	No Line
20210711	16	JCMTCAL	RHya	a20210711_00016_01_0001.sdf	Aweoweo Point (1X)_done_20210710T172636	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	16	JCMTCAL	RHya	a20210711_00016_02_0001.sdf	Aweoweo Point (1X)_done_20210710T172636	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210711	17	JCMTCAL	RHya	a20210711_00017_01_0001.sdf	Aweoweo Point (1X)_done_20210710T172636	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	17	JCMTCAL	RHya	a20210711_00017_02_0001.sdf	Aweoweo Point (1X)_done_20210710T172636	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210711	18	JCMTCAL	RHya	a20210711_00018_01_0001.sdf	Aweoweo Focus-Z (7-sample) (1X)_done_20210710T172641	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	18	JCMTCAL	RHya	a20210711_00018_02_0001.sdf	Aweoweo Focus-Z (7-sample) (1X)_done_20210710T172641	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
20210711	20	JCMTCAL	RHya	a20210711_00020_01_0001.sdf	Aweoweo Focus-Z (7-sample) (1X)_done_20210710T172641	USB	1	1000MHzx2048	345.7959899	CO	3 - 2
20210711	20	JCMTCAL	RHya	a20210711_00020_02_0001.sdf	Aweoweo Focus-Z (7-sample) (1X)_done_20210710T172641	LSB	2	1000MHzx2048	333.7959899	No Line	No Line
